464, 51.269428 0464.mov;
465, 18.647305 0465.mov;
466, 23.748384 0466.mov;
467, 30.076628 0467.mov;
468, 24.21073 0468.mov;
469, 23.079088 0469.mov;
470, 14.745378 0470.mov;
471, 22.003645 0471.mov;
472, 28.245638 0472.mov;
473, 27.012032 0473.mov;
474, 25.119335 0474.mov;
475, 25.975248 0475.mov;
476, 19.553762 0476.mov;
477, 22.90793 0477.mov;
478, 23.635963 0478.mov;
479, 30.466953 0479.mov;
480, 18.698463 0480.mov;
481, 22.379454 0481.mov;
482, 36.172279 0482.mov;
483, 27.597279 0483.mov;
484, 30.938541 0484.mov;
485, 21.51207 0485.mov;
486, 29.635456 0486.mov;
487, 25.321289 0487.mov;
488, 27.893671 0488.mov;
489, 35.644596 0489.mov;
490, 36.547997 0490.mov;
491, 42.23629 0491.mov;
492, 24.172644 0492.mov;
493, 17.151901 0493.mov;
494, 25.337564 0494.mov;
495, 18.245689 0495.mov;
496, 20.688841 0496.mov;
497, 22.656693 0497.mov;
498, 27.508516 0498.mov;
499, 19.542383 0499.mov;
500, 30.848047 0500.mov;
501, 21.944908 0501.mov;
502, 24.01914 0502.mov;
503, 27.302486 0503.mov;
504, 38.381535 0504.mov;
505, 24.243803 0505.mov;
506, 27.342747 0506.mov;
507, 36.132046 0507.mov;
508, 21.581732 0508.mov;
509, 35.39 0509.mov;
510, 21.59388 0510.mov;
511, 22.778568 0511.mov;
512, 35.021053 0512.mov;
513, 33.075455 0513.mov;
514, 26.551563 0514.mov;
515, 18.62668 0515.mov;
516, 24.713112 0516.mov;
517, 24.829687 0517.mov;
518, 32.76841 0518.mov;
519, 19.529127 0519.mov;
520, 29.227734 0520.mov;
521, 22.262409 0521.mov;
522, 23.551941 0522.mov;
523, 26.414062 0523.mov;
524, 27.62306 0524.mov;
525, 23.366589 0525.mov;
526, 26.185873 0526.mov;
527, 25.390741 0527.mov;
528, 18.95767 0528.mov;
529, 30.121172 0529.mov;
530, 23.874752 0530.mov;
531, 16.545404 0531.mov;
532, 29.811718 0532.mov;
533, 26.915365 0533.mov;
534, 18.095741 0534.mov;
535, 22.894844 0535.mov;
536, 21.904947 0536.mov;
537, 17.995924 0537.mov;
538, 38.271603 0538.mov;
539, 25.839609 0539.mov;
540, 18.658216 0540.mov;
541, 24.239531 0541.mov;
542, 20.443985 0542.mov;
543, 32.904751 0543.mov;
544, 25.848112 0544.mov;
545, 26.85957 0545.mov;
546, 23.311861 0546.mov;
547, 24.316784 0547.mov;
548, 34.885872 0548.mov;
549, 26.001875 0549.mov;
550, 18.862122 0550.mov;
551, 26.964674 0551.mov;
552, 28.93026 0552.mov;
553, 12.022018 0553.mov;
554, 27.7822 0554.mov;
555, 26.564192 0555.mov;
556, 22.068958 0556.mov;
557, 19.259296 0557.mov;
558, 22.778164 0558.mov;
559, 44.367306 0559.mov;
560, 24.189545 0560.mov;
561, 14.61 0561.mov;
562, 27.070221 0562.mov;
563, 33.569374 0563.mov;
564, 36.245441 0564.mov;
565, 24.080494 0565.mov;
566, 23.894493 0566.mov;
567, 27.431042 0567.mov;
568, 35.475494 0568.mov;
569, 28.446394 0569.mov;
570, 32.793022 0570.mov;
571, 38.877163 0571.mov;
572, 29.127136 0572.mov;
573, 23.554089 0573.mov;
574, 49.402344 0574.mov;
575, 22.512733 0575.mov;
576, 28.99349 0576.mov;
577, 25. 0577.mov;
578, 25.626511 0578.mov;
579, 23.620729 0579.mov;
580, 20.077904 0580.mov;
581, 35.651184 0581.mov;
582, 48.593918 0582.mov;
583, 28.973959 0583.mov;
584, 25.365273 0584.mov;
585, 37.553658 0585.mov;
586, 25.801119 0586.mov;
587, 35.858253 0587.mov;
588, 28.90987 0588.mov;
589, 42.697891 0589.mov;
590, 18.261393 0590.mov;
591, 29.358555 0591.mov;
592, 37.157265 0592.mov;
593, 27.210964 0593.mov;
594, 26.72677 0594.mov;
595, 29.991926 0595.mov;
596, 25.797709 0596.mov;
597, 28.376602 0597.mov;
598, 25.350235 0598.mov;
599, 20.615704 0599.mov;
600, 27.60483 0600.mov;
601, 26.047981 0601.mov;
602, 30.260143 0602.mov;
603, 29.609545 0603.mov;
604, 22.146107 0604.mov;
605, 27.285482 0605.mov;
606, 33.77565 0606.mov;
607, 42.048347 0607.mov;
608, 27.315287 0608.mov;
609, 27.539804 0609.mov;
610, 64.547981 0610.mov;
611, 24.583229 0611.mov;
612, 25.068411 0612.mov;
613, 28.565964 0613.mov;
614, 22.586121 0614.mov;
615, 30.243776 0615.mov;
616, 20.119478 0616.mov;
617, 18.01586 0617.mov;
618, 30.019323 0618.mov;
619, 20.286406 0619.mov;
620, 19.767565 0620.mov;
621, 14.368229 0621.mov;
622, 16.603828 0622.mov;
623, 26.991198 0623.mov;
624, 20.96 0624.mov;
625, 25.566444 0625.mov;
626, 30.110821 0626.mov;
627, 26.224361 0627.mov;
628, 20.415546 0628.mov;
629, 20.753515 0629.mov;
630, 42.836838 0630.mov;
631, 32.652382 0631.mov;
632, 25.031965 0632.mov;
633, 26.318489 0633.mov;
634, 21.966303 0634.mov;
635, 26.936939 0635.mov;
636, 19.947149 0636.mov;
637, 21.266186 0637.mov;
638, 19.877565 0638.mov;
639, 28.805626 0639.mov;
640, 29.11664 0640.mov;
641, 23.793398 0641.mov;
642, 22.748112 0642.mov;
643, 25.076876 0643.mov;
644, 21.853788 0644.mov;
645, 21.803789 0645.mov;
646, 25.101757 0646.mov;
647, 23.397774 0647.mov;
648, 17.818176 0648.mov;
649, 23.687813 0649.mov;
650, 19.222071 0650.mov;
651, 20.762825 0651.mov;
652, 33.509415 0652.mov;
653, 21.70862 0653.mov;
654, 29.433645 0654.mov;
655, 36.024792 0655.mov;
656, 20.683764 0656.mov;
657, 39.916744 0657.mov;
658, 22.098047 0658.mov;
659, 25.866341 0659.mov;
660, 16.456081 0660.mov;
661, 27.594297 0661.mov;
662, 21.059309 0662.mov;
663, 18.111237 0663.mov;
664, 19.660143 0664.mov;
665, 21.97073 0665.mov;
666, 18.560274 0666.mov;
667, 19.477318 0667.mov;
668, 21.020769 0668.mov;
669, 30.007721 0669.mov;
670, 42.85276 0670.mov;
671, 27.412382 0671.mov;
672, 20.792149 0672.mov;
673, 20.487696 0673.mov;
674, 23.027149 0674.mov;
675, 24.507318 0675.mov;
676, 20.591459 0676.mov;
677, 25.655157 0677.mov;
678, 20.722122 0678.mov;
679, 25.012878 0679.mov;
680, 33.645611 0680.mov;
681, 28.520624 0681.mov;
682, 18.618647 0682.mov;
683, 22.335039 0683.mov;
684, 27.207891 0684.mov;
685, 43.704426 0685.mov;
686, 27.322943 0686.mov;
687, 31.691757 0687.mov;
688, 24.415195 0688.mov;
689, 30.129427 0689.mov;
690, 28.073334 0690.mov;
691, 26.070221 0691.mov;
692, 30.742226 0692.mov;
693, 28.221354 0693.mov;
694, 20.877201 0694.mov;
695, 38.32103 0695.mov;
696, 23.76 0696.mov;
697, 36.187424 0697.mov;
698, 32.833881 0698.mov;
699, 27.565756 0699.mov;
700, 22.392422 0700.mov;
701, 27.345156 0701.mov;
702, 27.6 0702.mov;
703, 15.93 0703.mov;
704, 20.107578 0704.mov;
705, 28.012331 0705.mov;
706, 26.774818 0706.mov;
707, 17.295715 0707.mov;
708, 37.150467 0708.mov;
709, 22.773281 0709.mov;
710, 26.492813 0710.mov;
711, 21.310781 0711.mov;
712, 22.545547 0712.mov;
713, 19.313061 0713.mov;
714, 26.813959 0714.mov;
715, 19.6 0715.mov;
716, 16.97345 0716.mov;
717, 19.420416 0717.mov;
718, 25.938099 0718.mov;
719, 21.582773 0719.mov;
720, 25.333359 0720.mov;
721, 23.262604 0721.mov;
722, 19.346354 0722.mov;
723, 32.754688 0723.mov;
724, 33. 0724.mov;
725, 31.112097 0725.mov;
726, 25.874128 0726.mov;
727, 31.172279 0727.mov;
728, 25.492071 0728.mov;
729, 27.975117 0729.mov;
730, 16.25379 0730.mov;
731, 28.951263 0731.mov;
732, 16.879023 0732.mov;
733, 31.927565 0733.mov;
734, 19.629141 0734.mov;
735, 35.466343 0735.mov;
736, 27.715729 0736.mov;
737, 35.471249 0737.mov;
738, 38.510574 0738.mov;
739, 29.210651 0739.mov;
740, 18.996706 0740.mov;
741, 24.138281 0741.mov;
742, 35.814987 0742.mov;
743, 18.105482 0743.mov;
744, 30.239258 0744.mov;
745, 21.213959 0745.mov;
746, 20.815443 0746.mov;
747, 19.862043 0747.mov;
748, 19.391809 0748.mov;
749, 24.837996 0749.mov;
750, 38.758827 0750.mov;
751, 21.986927 0751.mov;
752, 29.788555 0752.mov;
753, 25.319466 0753.mov;
754, 33.861027 0754.mov;
755, 28.195417 0755.mov;
756, 23.931614 0756.mov;
757, 31.54108 0757.mov;
758, 26.357748 0758.mov;
759, 21.830534 0759.mov;
760, 21.946419 0760.mov;
761, 30.705351 0761.mov;
762, 24.523022 0762.mov;
763, 24.529362 0763.mov;
764, 13.331693 0764.mov;
765, 43.334194 0765.mov;
766, 22.896406 0766.mov;
767, 26.973204 0767.mov;
768, 22.506159 0768.mov;
769, 19.654922 0769.mov;
770, 28.293789 0770.mov;
771, 23.371954 0771.mov;
772, 26.780924 0772.mov;
773, 25.446198 0773.mov;
774, 33.251499 0774.mov;
775, 24.890938 0775.mov;
776, 36.215145 0776.mov;
777, 26.025208 0777.mov;
778, 20.26 0778.mov;
779, 17.23638 0779.mov;
780, 27.235182 0780.mov;
781, 15.531914 0781.mov;
782, 19.446993 0782.mov;
783, 26.747852 0783.mov;
784, 16.980143 0784.mov;
785, 14.592343 0785.mov;
786, 18.605806 0786.mov;
787, 15.444011 0787.mov;
788, 20.296549 0788.mov;
789, 16.689232 0789.mov;
790, 14.216211 0790.mov;
791, 19.02879 0791.mov;
792, 14.537579 0792.mov;
793, 26.76849 0793.mov;
794, 26.933788 0794.mov;
795, 19.572527 0795.mov;
796, 19.364349 0796.mov;
797, 25.212513 0797.mov;
798, 17.703476 0798.mov;
799, 21.583046 0799.mov;
800, 17.929493 0800.mov;
801, 22.921576 0801.mov;
802, 16.719454 0802.mov;
803, 20.605261 0803.mov;
804, 16.640352 0804.mov;
805, 15.04 0805.mov;
806, 11.318581 0806.mov;
807, 11.01 0807.mov;
808, 9.910794 0808.mov;
809, 13.274336 0809.mov;
810, 23.250755 0810.mov;
811, 17.211927 0811.mov;
812, 14.461458 0812.mov;
813, 15.166784 0813.mov;
814, 17.36565 0814.mov;
815, 25.343842 0815.mov;
816, 15.453568 0816.mov;
817, 20.496315 0817.mov;
818, 17.927917 0818.mov;
819, 19.7075 0819.mov;
820, 18.791836 0820.mov;
821, 20.480183 0821.mov;
822, 19.905546 0822.mov;
823, 24.401354 0823.mov;
824, 19.786198 0824.mov;
825, 28.233555 0825.mov;
826, 28.562864 0826.mov;
827, 21.263906 0827.mov;
828, 20.341967 0828.mov;
829, 15.813568 0829.mov;
830, 14.791979 0830.mov;
831, 24.016445 0831.mov;
832, 17.7 0832.mov;
833, 20.05681 0833.mov;
834, 16.123907 0834.mov;
835, 19.257397 0835.mov;
836, 14.808034 0836.mov;
837, 15.313828 0837.mov;
838, 13.59 0838.mov;
839, 14.742773 0839.mov;
840, 18.336588 0840.mov;
841, 16.138451 0841.mov;
842, 9.553828 0842.mov;
843, 14.922031 0843.mov;
844, 15.534427 0844.mov;
845, 32.608124 0845.mov;
846, 15.993919 0846.mov;
847, 19.06806 0847.mov;
848, 13.181862 0848.mov;
849, 14.188958 0849.mov;
850, 13.234688 0850.mov;
851, 17.258997 0851.mov;
852, 12.507122 0852.mov;
853, 16.339895 0853.mov;
854, 18.130833 0854.mov;
855, 23.908724 0855.mov;
856, 13.843425 0856.mov;
857, 19.506407 0857.mov;
858, 25.081211 0858.mov;
859, 28.071758 0859.mov;
860, 15.050924 0860.mov;
861, 16.778555 0861.mov;
862, 26.28211 0862.mov;
863, 13.154505 0863.mov;
864, 20.8428 0864.mov;
865, 16.007721 0865.mov;
866, 20.183607 0866.mov;
867, 17.733763 0867.mov;
868, 17.98 0868.mov;
869, 23.306967 0869.mov;
870, 15.02306 0870.mov;
871, 22.231316 0871.mov;
872, 19.181641 0872.mov;
873, 17.919687 0873.mov;
874, 30.803085 0874.mov;
875, 13.328776 0875.mov;
876, 12.7 0876.mov;
877, 21.220104 0877.mov;
878, 14.448789 0878.mov;
879, 14.48694 0879.mov;
880, 26.54616 0880.mov;
881, 13.012083 0881.mov;
882, 12.140222 0882.mov;
